,resp.id,ques,alt,Price,Brand,Type of Wine,Percentage of Alcohol,Aging time of Wine,Age,Sex,Employment status,Education,Ethnicity,Social Platforms,Physical Activities,Choice
372,14,3,Option 1,Popular(10€-15€),Cavit,White wine,5.5 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Moderate,1
373,14,3,Option 2,Popular(10€-15€),Ferrari,Red wine,7 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
374,14,3,Option 3,Popular(10€-15€),Ferrari,Rose wine,5.5 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
375,14,3,Option 4,Premium(15€-30€),Mezzacorona,Sparkling wine,5.5 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
376,14,4,Option 1,Premium(15€-30€),Ferrari,White wine,12 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
377,14,4,Option 2,Value(3€-10€),Cavit,White wine,7 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,1
378,14,4,Option 3,Value(3€-10€),Cavit,White wine,12 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
379,14,4,Option 4,Luxury(50€-100€),Cavit,Sparkling wine,18 %,4 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
380,14,5,Option 1,Luxury(50€-100€),Ferrari,Rose wine,7 %,4 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
381,14,5,Option 2,Value(3€-10€),Mezzacorona,White wine,18 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
382,14,5,Option 3,Premium(15€-30€),Cantina Toblino,Sparkling wine,18 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,1
383,14,5,Option 4,Premium(15€-30€),Cantina Toblino,Red wine,12 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
384,14,6,Option 1,Luxury(50€-100€),Mezzacorona,Rose wine,18 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
385,14,6,Option 2,Value(3€-10€),Mezzacorona,Sparkling wine,7 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,1
386,14,6,Option 3,Luxury(50€-100€),Mezzacorona,Sparkling wine,18 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
387,14,6,Option 4,Value(3€-10€),Cantina Toblino,Red wine,12 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
388,14,7,Option 1,Premium(15€-30€),Cavit,Rose wine,12 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
389,14,7,Option 2,Value(3€-10€),Ferrari,Red wine,12 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
390,14,7,Option 3,Popular(10€-15€),Cavit,White wine,18 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,1
391,14,7,Option 4,Popular(10€-15€),Cantina Toblino,Red wine,12 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Moderate,0
392,15,1,Option 1,Premium(15€-30€),Cavit,Red wine,18 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,1
393,15,1,Option 2,Premium(15€-30€),Mezzacorona,Sparkling wine,7 %,1 year ,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
394,15,1,Option 3,Value(3€-10€),Cantina Toblino,Sparkling wine,7 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
395,15,1,Option 4,Popular(10€-15€),Mezzacorona,Rose wine,5.5 %,4 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
396,15,2,Option 1,Premium(15€-30€),Mezzacorona,Sparkling wine,7 %,5 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
397,15,2,Option 2,Value(3€-10€),Mezzacorona,Red wine,5.5 %,1 year ,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
398,15,2,Option 3,Value(3€-10€),Cavit,White wine,5.5 %,2 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,1
399,15,2,Option 4,Premium(15€-30€),Ferrari,Rose wine,12 %,4 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
400,15,3,Option 1,Value(3€-10€),Ferrari,Sparkling wine,7 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
401,15,3,Option 2,Premium(15€-30€),Cantina Toblino,Red wine,7 %,2 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,1
402,15,3,Option 3,Value(3€-10€),Cantina Toblino,Sparkling wine,18 %,5 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
403,15,3,Option 4,Premium(15€-30€),Ferrari,Sparkling wine,18 %,5 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
404,15,4,Option 1,Value(3€-10€),Ferrari,Red wine,5.5 %,4 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
405,15,4,Option 2,Premium(15€-30€),Cantina Toblino,White wine,12 %,1 year ,1,Male,Student,Bachelors,Italian,None of them,Moderate,1
406,15,4,Option 3,Popular(10€-15€),Cantina Toblino,Red wine,7 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
407,15,4,Option 4,Luxury(50€-100€),Ferrari,Sparkling wine,7 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
408,15,5,Option 1,Premium(15€-30€),Cantina Toblino,White wine,5.5 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
409,15,5,Option 2,Premium(15€-30€),Mezzacorona,White wine,5.5 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,1
410,15,5,Option 3,Value(3€-10€),Ferrari,Rose wine,5.5 %,4 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
411,15,5,Option 4,Popular(10€-15€),Cantina Toblino,White wine,5.5 %,5 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
412,15,6,Option 1,Popular(10€-15€),Mezzacorona,Sparkling wine,7 %,1 year ,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
413,15,6,Option 2,Premium(15€-30€),Cantina Toblino,Rose wine,7 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
414,15,6,Option 3,Value(3€-10€),Cavit,Red wine,7 %,3 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
415,15,6,Option 4,Value(3€-10€),Cavit,Red wine,12 %,4 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,1
416,15,7,Option 1,Popular(10€-15€),Mezzacorona,White wine,7 %,5 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,1
417,15,7,Option 2,Popular(10€-15€),Cantina Toblino,White wine,7 %,2 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
418,15,7,Option 3,Value(3€-10€),Ferrari,Sparkling wine,18 %,2 years,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
419,15,7,Option 4,Luxury(50€-100€),Mezzacorona,Sparkling wine,18 %,1 year ,1,Male,Student,Bachelors,Italian,None of them,Moderate,0
420,16,1,Option 1,Popular(10€-15€),Mezzacorona,Sparkling wine,12 %,2 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
421,16,1,Option 2,Luxury(50€-100€),Ferrari,White wine,12 %,5 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
422,16,1,Option 3,Value(3€-10€),Mezzacorona,Sparkling wine,5.5 %,2 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
423,16,1,Option 4,Popular(10€-15€),Cantina Toblino,Red wine,7 %,5 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,1
424,16,2,Option 1,Popular(10€-15€),Mezzacorona,White wine,7 %,2 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
425,16,2,Option 2,Popular(10€-15€),Mezzacorona,Rose wine,7 %,2 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,1
426,16,2,Option 3,Value(3€-10€),Mezzacorona,White wine,7 %,2 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
427,16,2,Option 4,Luxury(50€-100€),Cantina Toblino,Red wine,18 %,4 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
428,16,3,Option 1,Luxury(50€-100€),Ferrari,Sparkling wine,7 %,4 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
429,16,3,Option 2,Luxury(50€-100€),Cavit,White wine,5.5 %,3 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
430,16,3,Option 3,Premium(15€-30€),Cantina Toblino,Red wine,12 %,1 year ,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
431,16,3,Option 4,Popular(10€-15€),Cantina Toblino,White wine,7 %,3 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,1
432,16,4,Option 1,Popular(10€-15€),Mezzacorona,Rose wine,5.5 %,3 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
433,16,4,Option 2,Popular(10€-15€),Cavit,Rose wine,18 %,5 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
434,16,4,Option 3,Popular(10€-15€),Ferrari,Sparkling wine,7 %,5 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,1
435,16,4,Option 4,Luxury(50€-100€),Cantina Toblino,Red wine,18 %,1 year ,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
436,16,5,Option 1,Premium(15€-30€),Mezzacorona,White wine,5.5 %,4 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
437,16,5,Option 2,Luxury(50€-100€),Ferrari,Sparkling wine,18 %,2 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
438,16,5,Option 3,Popular(10€-15€),Cavit,Red wine,12 %,3 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,1
439,16,5,Option 4,Value(3€-10€),Ferrari,Red wine,7 %,4 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
440,16,6,Option 1,Luxury(50€-100€),Mezzacorona,Rose wine,12 %,5 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
441,16,6,Option 2,Luxury(50€-100€),Ferrari,Rose wine,18 %,1 year ,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
442,16,6,Option 3,Premium(15€-30€),Cantina Toblino,Sparkling wine,5.5 %,1 year ,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
443,16,6,Option 4,Popular(10€-15€),Ferrari,Red wine,7 %,1 year ,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,1
444,16,7,Option 1,Premium(15€-30€),Cantina Toblino,White wine,5.5 %,1 year ,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
445,16,7,Option 2,Value(3€-10€),Cantina Toblino,White wine,7 %,2 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,1
446,16,7,Option 3,Luxury(50€-100€),Mezzacorona,Rose wine,7 %,3 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
447,16,7,Option 4,Popular(10€-15€),Cavit,Rose wine,12 %,3 years,1,Male,Student,School,Italian,"Facbook,Instagram,Twitter",Moderate,0
448,17,1,Option 1,Value(3€-10€),Ferrari,White wine,5.5 %,4 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
449,17,1,Option 2,Popular(10€-15€),Ferrari,Sparkling wine,12 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Low,0
450,17,1,Option 3,Premium(15€-30€),Cantina Toblino,Rose wine,12 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
451,17,1,Option 4,Popular(10€-15€),Ferrari,Sparkling wine,12 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Low,1
452,17,2,Option 1,Popular(10€-15€),Mezzacorona,White wine,5.5 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Low,1
453,17,2,Option 2,Luxury(50€-100€),Ferrari,Rose wine,7 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
454,17,2,Option 3,Premium(15€-30€),Cavit,Red wine,18 %,4 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
455,17,2,Option 4,Premium(15€-30€),Cantina Toblino,Rose wine,12 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
456,17,3,Option 1,Premium(15€-30€),Ferrari,Rose wine,18 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
457,17,3,Option 2,Luxury(50€-100€),Ferrari,White wine,7 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
458,17,3,Option 3,Luxury(50€-100€),Cantina Toblino,Red wine,18 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
459,17,3,Option 4,Popular(10€-15€),Cantina Toblino,Sparkling wine,12 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Low,1
460,17,4,Option 1,Luxury(50€-100€),Mezzacorona,Sparkling wine,5.5 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
461,17,4,Option 2,Popular(10€-15€),Cavit,Rose wine,12 %,4 years,1,Female,Student,Bachelors,Italian,Instagram,Low,1
462,17,4,Option 3,Luxury(50€-100€),Cavit,Red wine,18 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Low,0
463,17,4,Option 4,Popular(10€-15€),Cavit,Sparkling wine,5.5 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Low,0
464,17,5,Option 1,Premium(15€-30€),Mezzacorona,Red wine,12 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Low,1
465,17,5,Option 2,Value(3€-10€),Cavit,Rose wine,7 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Low,0
466,17,5,Option 3,Luxury(50€-100€),Cantina Toblino,White wine,12 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
467,17,5,Option 4,Luxury(50€-100€),Cavit,Sparkling wine,12 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
468,17,6,Option 1,Popular(10€-15€),Mezzacorona,White wine,7 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
469,17,6,Option 2,Luxury(50€-100€),Ferrari,Red wine,7 %,5 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
470,17,6,Option 3,Popular(10€-15€),Mezzacorona,Sparkling wine,18 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Low,1
471,17,6,Option 4,Premium(15€-30€),Ferrari,Rose wine,12 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
472,17,7,Option 1,Premium(15€-30€),Cantina Toblino,White wine,18 %,2 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
473,17,7,Option 2,Popular(10€-15€),Mezzacorona,Rose wine,5.5 %,1 year ,1,Female,Student,Bachelors,Italian,Instagram,Low,1
474,17,7,Option 3,Premium(15€-30€),Cantina Toblino,Sparkling wine,12 %,3 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
475,17,7,Option 4,Luxury(50€-100€),Ferrari,White wine,7 %,4 years,1,Female,Student,Bachelors,Italian,Instagram,Low,0
476,18,1,Option 1,Luxury(50€-100€),Mezzacorona,Sparkling wine,5.5 %,2 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
477,18,1,Option 2,Luxury(50€-100€),Ferrari,Sparkling wine,12 %,1 year ,1,Female,Student,Bachelors,Kosvo,Instagram,None,1
478,18,1,Option 3,Popular(10€-15€),Ferrari,Rose wine,18 %,3 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
479,18,1,Option 4,Popular(10€-15€),Cantina Toblino,Red wine,7 %,5 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
480,18,2,Option 1,Value(3€-10€),Ferrari,Sparkling wine,5.5 %,5 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,1
481,18,2,Option 2,Popular(10€-15€),Cavit,White wine,12 %,2 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
482,18,2,Option 3,Luxury(50€-100€),Ferrari,Rose wine,5.5 %,5 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
483,18,2,Option 4,Value(3€-10€),Cantina Toblino,White wine,12 %,2 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
484,18,3,Option 1,Value(3€-10€),Cavit,Sparkling wine,7 %,1 year ,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
485,18,3,Option 2,Value(3€-10€),Mezzacorona,White wine,7 %,5 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
486,18,3,Option 3,Value(3€-10€),Mezzacorona,Sparkling wine,7 %,2 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
487,18,3,Option 4,Value(3€-10€),Ferrari,Rose wine,18 %,4 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,1
488,18,4,Option 1,Value(3€-10€),Mezzacorona,Red wine,18 %,2 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
489,18,4,Option 2,Value(3€-10€),Cavit,White wine,12 %,3 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
490,18,4,Option 3,Premium(15€-30€),Cantina Toblino,Red wine,5.5 %,3 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
491,18,4,Option 4,Value(3€-10€),Mezzacorona,Rose wine,18 %,5 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,1
492,18,5,Option 1,Luxury(50€-100€),Cavit,Red wine,12 %,2 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
493,18,5,Option 2,Popular(10€-15€),Cantina Toblino,Red wine,18 %,4 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
494,18,5,Option 3,Premium(15€-30€),Mezzacorona,Red wine,7 %,2 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,1
495,18,5,Option 4,Premium(15€-30€),Cantina Toblino,Red wine,12 %,3 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
496,18,6,Option 1,Premium(15€-30€),Ferrari,Sparkling wine,7 %,1 year ,1,Female,Student,Bachelors,Kosvo,Instagram,None,1
497,18,6,Option 2,Luxury(50€-100€),Cantina Toblino,Red wine,12 %,4 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
498,18,6,Option 3,Popular(10€-15€),Cavit,Rose wine,5.5 %,1 year ,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
499,18,6,Option 4,Value(3€-10€),Cantina Toblino,Sparkling wine,12 %,3 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
500,18,7,Option 1,Luxury(50€-100€),Cantina Toblino,Sparkling wine,18 %,4 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,1
501,18,7,Option 2,Value(3€-10€),Mezzacorona,White wine,12 %,2 years,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
502,18,7,Option 3,Luxury(50€-100€),Ferrari,Red wine,5.5 %,1 year ,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
503,18,7,Option 4,Popular(10€-15€),Cantina Toblino,Red wine,5.5 %,1 year ,1,Female,Student,Bachelors,Kosvo,Instagram,None,0
504,19,1,Option 1,Premium(15€-30€),Mezzacorona,Sparkling wine,18 %,3 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
505,19,1,Option 2,Value(3€-10€),Cavit,Sparkling wine,7 %,4 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
506,19,1,Option 3,Premium(15€-30€),Cavit,Red wine,5.5 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
507,19,1,Option 4,Value(3€-10€),Cavit,Sparkling wine,12 %,4 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,1
508,19,2,Option 1,Value(3€-10€),Cavit,Sparkling wine,7 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
509,19,2,Option 2,Popular(10€-15€),Ferrari,Sparkling wine,7 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
510,19,2,Option 3,Popular(10€-15€),Ferrari,White wine,5.5 %,2 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,1
511,19,2,Option 4,Premium(15€-30€),Cavit,White wine,12 %,3 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
512,19,3,Option 1,Popular(10€-15€),Cavit,Red wine,18 %,4 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
513,19,3,Option 2,Popular(10€-15€),Cantina Toblino,Red wine,18 %,2 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,1
514,19,3,Option 3,Luxury(50€-100€),Cavit,Red wine,12 %,2 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
515,19,3,Option 4,Luxury(50€-100€),Cantina Toblino,White wine,12 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
516,19,4,Option 1,Popular(10€-15€),Cavit,Red wine,5.5 %,4 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
517,19,4,Option 2,Value(3€-10€),Mezzacorona,White wine,5.5 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,1
518,19,4,Option 3,Popular(10€-15€),Cantina Toblino,Sparkling wine,12 %,2 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
519,19,4,Option 4,Popular(10€-15€),Mezzacorona,Rose wine,12 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
520,19,5,Option 1,Premium(15€-30€),Ferrari,Rose wine,18 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
521,19,5,Option 2,Value(3€-10€),Mezzacorona,White wine,12 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
522,19,5,Option 3,Value(3€-10€),Cantina Toblino,Red wine,5.5 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
523,19,5,Option 4,Premium(15€-30€),Ferrari,White wine,12 %,3 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,1
524,19,6,Option 1,Popular(10€-15€),Ferrari,Rose wine,12 %,2 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
525,19,6,Option 2,Luxury(50€-100€),Mezzacorona,Red wine,5.5 %,2 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
526,19,6,Option 3,Value(3€-10€),Cavit,Red wine,5.5 %,5 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
527,19,6,Option 4,Popular(10€-15€),Ferrari,White wine,7 %,3 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,1
528,19,7,Option 1,Value(3€-10€),Cavit,Sparkling wine,7 %,3 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
529,19,7,Option 2,Value(3€-10€),Cavit,White wine,5.5 %,5 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
530,19,7,Option 3,Premium(15€-30€),Ferrari,Sparkling wine,18 %,1 year ,1,Female,Student,Bachelors,Ukrainian,Instagram,High,0
531,19,7,Option 4,Popular(10€-15€),Cavit,Rose wine,5.5 %,3 years,1,Female,Student,Bachelors,Ukrainian,Instagram,High,1
532,20,1,Option 1,Popular(10€-15€),Mezzacorona,Rose wine,7 %,4 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
533,20,1,Option 2,Popular(10€-15€),Ferrari,Rose wine,5.5 %,5 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,1
534,20,1,Option 3,Luxury(50€-100€),Cantina Toblino,Red wine,5.5 %,3 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
535,20,1,Option 4,Premium(15€-30€),Ferrari,Sparkling wine,7 %,2 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
536,20,2,Option 1,Premium(15€-30€),Ferrari,Red wine,7 %,1 year ,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,1
537,20,2,Option 2,Popular(10€-15€),Mezzacorona,Sparkling wine,5.5 %,2 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
538,20,2,Option 3,Luxury(50€-100€),Ferrari,Red wine,5.5 %,1 year ,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
539,20,2,Option 4,Popular(10€-15€),Mezzacorona,White wine,12 %,1 year ,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
540,20,3,Option 1,Value(3€-10€),Mezzacorona,Sparkling wine,18 %,2 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
541,20,3,Option 2,Value(3€-10€),Mezzacorona,Sparkling wine,7 %,5 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
542,20,3,Option 3,Popular(10€-15€),Cavit,White wine,7 %,5 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,1
543,20,3,Option 4,Value(3€-10€),Mezzacorona,White wine,18 %,1 year ,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
544,20,4,Option 1,Luxury(50€-100€),Ferrari,Rose wine,5.5 %,5 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
545,20,4,Option 2,Premium(15€-30€),Cantina Toblino,Red wine,12 %,1 year ,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,1
546,20,4,Option 3,Value(3€-10€),Mezzacorona,White wine,7 %,5 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
547,20,4,Option 4,Popular(10€-15€),Cantina Toblino,Rose wine,12 %,1 year ,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
548,20,5,Option 1,Premium(15€-30€),Mezzacorona,White wine,5.5 %,2 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
549,20,5,Option 2,Value(3€-10€),Cavit,White wine,7 %,4 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
550,20,5,Option 3,Popular(10€-15€),Cantina Toblino,Red wine,7 %,5 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,1
551,20,5,Option 4,Premium(15€-30€),Cantina Toblino,Sparkling wine,12 %,3 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
552,20,6,Option 1,Value(3€-10€),Mezzacorona,Sparkling wine,7 %,2 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
553,20,6,Option 2,Luxury(50€-100€),Ferrari,Red wine,7 %,2 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,1
554,20,6,Option 3,Luxury(50€-100€),Cantina Toblino,Rose wine,12 %,3 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
555,20,6,Option 4,Value(3€-10€),Mezzacorona,Red wine,12 %,5 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
556,20,7,Option 1,Luxury(50€-100€),Cantina Toblino,Rose wine,12 %,5 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
557,20,7,Option 2,Luxury(50€-100€),Mezzacorona,White wine,12 %,1 year ,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
558,20,7,Option 3,Popular(10€-15€),Cavit,Red wine,5.5 %,3 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,1
559,20,7,Option 4,Premium(15€-30€),Ferrari,Red wine,18 %,4 years,1,Male,Private Employed,Masters,Italian,"Facebook,Instagram",Low,0
